sale_id,employee_id,customer_id,product_id,sales_channel,quantity,discount_percentage,payment_method,subtotal,discount_amount,total,year,month,day,hour
869,65,364,96,Online,13,11.71,Tarjeta,4746.17,555.78,4190.39,2025,5,25,22
870,83,182,56,Tienda física,13,21.86,Tarjeta,6273.41,1371.37,4902.04,2023,3,28,15
871,83,167,105,Tienda física,10,10.02,Transferencia,4368.5,437.72,3930.78,2023,1,16,13
872,73,91,59,Online,4,10.55,Paypal,549.24,57.94,491.3,2025,7,29,9
873,4,202,131,Distribuidor,12,23.09,Paypal,7772.28,1794.62,5977.66,2023,9,10,2
874,22,346,156,Tienda física,12,3.94,Efectivo,4827.0,190.18,4636.82,2024,2,1,7
875,88,19,35,Distribuidor,3,17.06,Paypal,676.2,115.36,560.84,2023,8,12,22
876,13,39,189,Online,13,12.03,Tarjeta,4148.43,499.06,3649.37,2023,10,28,6
877,12,126,93,Online,9,24.72,Paypal,962.82,238.01,724.81,2024,11,1,20
878,16,451,182,Tienda física,2,4.91,Tarjeta,726.24,35.66,690.58,2023,12,27,8
879,89,173,191,Distribuidor,14,16.19,Tarjeta,3512.18,568.62,2943.56,2024,11,1,17
880,79,141,97,Online,13,4.59,Paypal,389.09,17.86,371.23,2025,5,15,14
881,64,242,135,Tienda física,2,21.15,Efectivo,105.54,22.32,83.22,2024,11,9,5
882,68,220,76,Tienda física,10,22.28,Paypal,5622.5,1252.69,4369.81,2025,10,28,21
883,86,126,49,Tienda física,3,9.01,Efectivo,1634.19,147.24,1486.95,2023,7,11,14
884,95,58,94,Online,3,23.04,Transferencia,1463.31,337.15,1126.16,2023,10,20,15
885,84,148,159,Tienda física,11,22.63,Transferencia,2489.19,563.3,1925.89,2023,3,8,15
886,34,476,186,Online,13,12.63,Tarjeta,6264.96,791.26,5473.7,2024,5,22,22
887,86,456,189,Online,10,5.9,Paypal,3191.1,188.27,3002.83,2023,6,17,3
888,76,317,24,Tienda física,2,7.18,Efectivo,974.44,69.96,904.48,2024,4,8,3
889,13,383,148,Tienda física,15,3.75,Transferencia,8449.05,316.84,8132.21,2023,2,18,18
890,49,361,37,Distribuidor,3,2.6,Efectivo,1698.24,44.15,1654.09,2024,11,22,11
891,21,423,4,Distribuidor,16,13.67,Transferencia,9739.52,1331.39,8408.13,2024,9,13,11
892,73,1,108,Online,13,18.97,Transferencia,6062.55,1150.07,4912.48,2025,6,22,21
893,42,387,126,Tienda física,16,1.95,Efectivo,11366.72,221.65,11145.07,2025,5,4,13
894,86,461,20,Tienda física,2,14.85,Transferencia,1006.32,149.44,856.88,2024,7,21,19
895,49,348,188,Tienda física,14,16.1,Paypal,3290.56,529.78,2760.78,2024,10,9,6
896,78,190,152,Tienda física,2,21.38,Tarjeta,212.24,45.38,166.86,2024,11,29,10
897,35,191,50,Online,15,6.67,Paypal,6954.3,463.85,6490.45,2023,7,19,19
898,43,369,177,Online,18,2.07,Transferencia,774.72,16.04,758.68,2025,6,15,23
899,22,409,179,Tienda física,11,6.53,Tarjeta,5439.94,355.23,5084.71,2023,7,16,1
900,81,312,96,Tienda física,10,16.91,Transferencia,3650.9,617.37,3033.53,2024,10,11,7
901,9,417,105,Online,2,5.49,Efectivo,873.7,47.97,825.73,2025,12,12,19
902,10,422,164,Tienda física,9,10.66,Paypal,3736.89,398.35,3338.54,2025,12,11,4
903,34,117,117,Tienda física,3,11.55,Transferencia,1934.37,223.42,1710.95,2023,5,14,22
904,73,134,98,Tienda física,16,9.95,Tarjeta,11661.92,1160.36,10501.56,2023,5,29,10
905,46,58,66,Distribuidor,14,16.72,Efectivo,5078.92,849.2,4229.72,2025,6,28,16
906,78,44,79,Online,9,5.71,Tarjeta,5056.74,288.74,4768.0,2023,9,18,7
907,86,173,162,Online,18,1.38,Tarjeta,2533.5,34.96,2498.54,2024,1,5,20
908,40,160,164,Distribuidor,13,14.72,Paypal,5397.73,794.55,4603.18,2024,3,5,18
909,75,173,6,Online,18,21.18,Tarjeta,1217.16,257.79,959.37,2024,11,12,15
910,76,317,39,Tienda física,6,11.33,Tarjeta,4246.74,481.16,3765.58,2023,12,26,20
911,14,303,170,Distribuidor,9,17.91,Transferencia,1759.23,315.08,1444.15,2024,12,26,20
912,33,149,115,Distribuidor,6,3.39,Tarjeta,3832.98,129.94,3703.04,2024,6,27,1
913,73,80,186,Online,8,7.61,Efectivo,3855.36,293.39,3561.97,2025,2,2,11
914,19,374,125,Online,11,13.86,Transferencia,5516.28,764.56,4751.72,2024,9,19,19
915,75,213,12,Tienda física,19,21.36,Tarjeta,3399.1,726.05,2673.05,2025,8,20,14
916,58,203,131,Distribuidor,6,4.33,Paypal,3886.14,168.27,3717.87,2024,6,27,10
917,35,252,18,Online,19,23.58,Paypal,7330.01,1728.42,5601.59,2024,5,4,2
918,16,229,40,Online,2,6.1,Tarjeta,1151.12,70.22,1080.9,2023,4,24,7
919,94,164,21,Tienda física,18,1.26,Paypal,12242.34,154.25,12088.09,2025,3,25,5
920,8,227,143,Tienda física,12,9.86,Paypal,2132.64,210.28,1922.36,2023,6,12,20
921,4,147,99,Distribuidor,19,1.63,Paypal,8112.43,132.23,7980.2,2023,5,29,9
922,72,20,26,Distribuidor,7,1.3,Efectivo,442.19,5.75,436.44,2024,11,20,21
923,13,441,8,Distribuidor,13,16.93,Efectivo,7415.46,1255.44,6160.02,2023,5,13,18
924,26,402,100,Distribuidor,1,21.48,Efectivo,36.8,7.9,28.9,2024,1,27,23
925,59,47,87,Tienda física,12,2.36,Efectivo,6066.48,143.17,5923.31,2024,6,15,2
926,8,233,42,Online,15,2.95,Paypal,1795.65,52.97,1742.68,2025,7,26,10
927,98,305,172,Tienda física,15,0.47,Tarjeta,11717.1,55.07,11662.03,2023,2,13,23
928,48,14,14,Online,9,18.09,Tarjeta,6002.1,1085.78,4916.32,2023,1,6,3
929,21,143,78,Online,16,4.68,Efectivo,7944.48,371.8,7572.68,2023,7,23,8
930,81,415,2,Distribuidor,19,7.99,Transferencia,7429.38,593.61,6835.77,2025,8,22,11
931,22,1,119,Distribuidor,14,1.84,Transferencia,2056.6,37.84,2018.76,2024,4,1,16
932,70,373,37,Tienda física,12,3.32,Paypal,6792.96,225.53,6567.43,2023,11,4,5
933,44,54,69,Tienda física,7,12.17,Paypal,5564.72,677.23,4887.49,2023,7,13,3
934,40,374,166,Distribuidor,15,15.76,Transferencia,3613.05,569.42,3043.63,2023,6,27,14
935,3,259,41,Tienda física,11,14.39,Tarjeta,1424.72,205.02,1219.7,2025,10,5,20
936,54,144,62,Distribuidor,17,16.21,Efectivo,4469.81,724.56,3745.25,2025,4,27,13
937,53,471,60,Distribuidor,13,2.91,Paypal,4587.57,133.5,4454.07,2023,5,2,22
938,12,441,125,Distribuidor,8,19.84,Paypal,4011.84,795.95,3215.89,2025,12,1,0
939,75,459,111,Online,2,2.46,Tarjeta,1022.64,25.16,997.48,2023,8,30,13
940,27,12,14,Distribuidor,19,2.86,Efectivo,12671.1,362.39,12308.71,2023,7,26,3
941,99,330,84,Distribuidor,5,16.26,Tarjeta,2851.15,463.6,2387.55,2024,6,12,6
942,34,224,130,Online,19,18.78,Transferencia,1041.58,195.61,845.97,2025,1,29,13
943,91,272,70,Tienda física,18,10.99,Tarjeta,1092.78,120.1,972.68,2025,10,23,7
944,56,456,145,Distribuidor,18,17.91,Efectivo,12296.52,2202.31,10094.21,2025,7,5,9
945,88,358,123,Distribuidor,6,1.27,Tarjeta,893.52,11.35,882.17,2023,6,21,8
946,22,460,89,Distribuidor,15,16.18,Transferencia,10088.4,1632.3,8456.1,2024,3,19,4
947,68,408,28,Online,2,13.56,Efectivo,1543.06,209.24,1333.82,2023,1,16,1
948,78,156,66,Distribuidor,8,14.32,Transferencia,2902.24,415.6,2486.64,2023,7,13,4
949,65,373,163,Distribuidor,12,23.02,Efectivo,7785.72,1792.27,5993.45,2023,12,24,18
950,5,8,5,Tienda física,14,16.29,Transferencia,6314.56,1028.64,5285.92,2024,8,25,3
951,27,122,193,Distribuidor,14,23.43,Paypal,5278.84,1236.83,4042.01,2023,7,10,1
952,81,348,168,Online,14,20.04,Efectivo,5174.82,1037.03,4137.79,2023,9,8,11
953,72,164,184,Tienda física,14,16.07,Transferencia,7227.78,1161.5,6066.28,2023,5,1,4
954,81,90,164,Tienda física,4,7.82,Transferencia,1660.84,129.88,1530.96,2024,9,1,9
955,38,136,45,Distribuidor,9,1.03,Efectivo,2316.51,23.86,2292.65,2023,6,21,7
956,83,186,151,Tienda física,9,14.43,Efectivo,2153.88,310.8,1843.08,2024,3,12,17
957,95,316,47,Tienda física,10,15.14,Paypal,5749.6,870.49,4879.11,2025,9,3,15
958,75,178,31,Distribuidor,13,5.43,Transferencia,3483.48,189.15,3294.33,2023,8,13,19
959,53,28,139,Online,14,10.16,Paypal,6776.0,688.44,6087.56,2025,10,23,10
960,90,220,10,Online,15,6.44,Efectivo,5630.1,362.58,5267.52,2025,6,19,11
961,79,357,195,Distribuidor,18,4.42,Efectivo,3102.3,137.12,2965.18,2025,3,26,16
962,9,41,118,Online,13,9.05,Efectivo,2396.03,216.84,2179.19,2023,7,5,1
963,58,228,14,Tienda física,4,5.35,Tarjeta,2667.6,142.72,2524.88,2024,10,21,11
964,94,192,80,Online,1,2.92,Efectivo,726.73,21.22,705.51,2025,2,23,7
965,65,411,93,Online,5,5.91,Efectivo,534.9,31.61,503.29,2024,12,10,13
966,87,447,10,Online,12,22.47,Tarjeta,4504.08,1012.07,3492.01,2023,2,25,23
967,88,145,76,Distribuidor,10,24.6,Efectivo,5622.5,1383.14,4239.36,2024,7,21,22
968,62,201,94,Online,19,11.27,Efectivo,9267.63,1044.46,8223.17,2023,7,27,0
969,5,417,105,Online,12,12.94,Efectivo,5242.2,678.34,4563.86,2025,8,5,2
970,53,212,1,Distribuidor,1,8.45,Tarjeta,258.44,21.84,236.6,2025,3,30,10
971,78,461,133,Online,14,4.33,Tarjeta,2685.76,116.29,2569.47,2025,1,16,5
972,58,220,20,Distribuidor,19,19.4,Efectivo,9560.04,1854.65,7705.39,2025,4,12,10
973,56,240,8,Tienda física,6,23.67,Transferencia,3422.52,810.11,2612.41,2024,5,15,15
974,100,413,171,Online,6,24.88,Tarjeta,2202.54,547.99,1654.55,2025,7,7,23
975,78,397,1,Distribuidor,6,17.38,Paypal,1550.64,269.5,1281.14,2025,10,1,7
976,94,46,57,Tienda física,8,13.04,Paypal,2828.88,368.89,2459.99,2025,6,20,5
977,20,35,64,Online,1,22.51,Paypal,708.83,159.56,549.27,2024,12,11,8
978,90,253,118,Tienda física,2,1.03,Efectivo,368.62,3.8,364.82,2023,5,1,7
979,21,390,28,Tienda física,6,18.17,Paypal,4629.18,841.12,3788.06,2025,4,28,7
980,14,82,121,Tienda física,16,15.17,Paypal,7057.28,1070.59,5986.69,2024,7,14,16
981,75,371,107,Online,10,11.24,Paypal,585.5,65.81,519.69,2024,5,19,3
982,33,256,165,Online,19,5.15,Tarjeta,10192.36,524.91,9667.45,2025,4,10,19
983,44,197,175,Online,7,5.86,Efectivo,4547.2,266.47,4280.73,2024,5,23,1
984,94,303,165,Tienda física,14,0.84,Transferencia,7510.16,63.09,7447.07,2024,1,14,1
985,49,409,49,Tienda física,9,5.81,Efectivo,4902.57,284.84,4617.73,2025,6,13,0
986,100,450,120,Tienda física,15,10.42,Transferencia,2388.6,248.89,2139.71,2025,8,24,5
987,98,10,44,Tienda física,8,8.57,Efectivo,4492.24,384.98,4107.26,2024,5,25,14
988,46,312,56,Tienda física,4,6.23,Efectivo,1930.28,120.26,1810.02,2024,12,14,11
989,75,286,156,Online,1,11.89,Paypal,402.25,47.83,354.42,2023,6,1,10
990,75,242,111,Tienda física,10,20.17,Transferencia,5113.2,1031.33,4081.87,2023,7,23,5
991,34,251,134,Online,6,3.63,Transferencia,434.28,15.76,418.52,2025,4,4,11
992,73,365,108,Online,9,7.17,Transferencia,4197.15,300.94,3896.21,2024,2,24,7
993,88,5,189,Online,5,18.02,Transferencia,1595.55,287.52,1308.03,2023,5,12,11
994,57,119,148,Online,2,22.38,Paypal,1126.54,252.12,874.42,2023,5,10,7
995,89,289,114,Online,13,4.28,Transferencia,6270.94,268.4,6002.54,2024,6,13,22
996,50,374,78,Distribuidor,18,22.02,Transferencia,8937.54,1968.05,6969.49,2024,10,22,7
997,21,65,130,Online,3,2.26,Paypal,164.46,3.72,160.74,2024,12,15,17
998,4,146,37,Online,5,15.19,Tarjeta,2830.4,429.94,2400.46,2025,11,23,2
999,89,224,20,Tienda física,19,13.85,Efectivo,9560.04,1324.07,8235.97,2025,9,11,5
1000,11,239,26,Tienda física,4,10.25,Paypal,252.68,25.9,226.78,2024,5,14,7
1001,91,177,29,Distribuidor,11,9.11,Efectivo,8457.68,770.49,7687.19,2023,6,11,6
1002,81,267,1,Distribuidor,3,22.01,Transferencia,775.32,170.65,604.67,2023,12,31,14
1003,3,341,119,Distribuidor,2,0.24,Paypal,293.8,0.71,293.09,2024,2,8,5
1004,45,282,35,Tienda física,6,23.15,Transferencia,1352.4,313.08,1039.32,2024,9,17,1
1005,11,63,198,Distribuidor,16,16.12,Tarjeta,8148.96,1313.61,6835.35,2025,11,12,20
1006,3,217,59,Distribuidor,12,12.1,Paypal,1647.72,199.37,1448.35,2024,6,20,2
1007,75,342,69,Distribuidor,6,16.22,Paypal,4769.76,773.66,3996.1,2025,2,19,9
1008,65,315,161,Distribuidor,19,18.11,Transferencia,5184.53,938.92,4245.61,2023,12,4,17
1009,22,283,179,Online,12,21.55,Tarjeta,5934.48,1278.88,4655.6,2025,8,3,18
1010,49,177,12,Distribuidor,4,23.93,Tarjeta,715.6,171.24,544.36,2023,7,19,9
1011,78,461,20,Tienda física,6,10.48,Transferencia,3018.96,316.39,2702.57,2023,4,24,22
1012,33,417,181,Tienda física,18,16.8,Efectivo,7699.32,1293.49,6405.83,2025,1,4,14
1013,3,98,43,Online,19,3.85,Transferencia,13855.56,533.44,13322.12,2024,6,16,0
1014,81,105,126,Distribuidor,14,8.32,Tarjeta,9945.88,827.5,9118.38,2024,9,5,8
1015,5,99,50,Online,1,16.05,Transferencia,463.62,74.41,389.21,2023,5,31,14
1016,57,385,29,Online,6,18.74,Efectivo,4613.28,864.53,3748.75,2024,7,19,8
1017,43,405,185,Distribuidor,17,3.26,Transferencia,4749.29,154.83,4594.46,2023,11,8,7
1018,98,496,39,Online,10,1.75,Transferencia,7077.9,123.86,6954.04,2025,3,27,14
1019,58,311,184,Online,10,5.56,Efectivo,5162.7,287.05,4875.65,2024,2,10,15
1020,20,6,171,Online,10,2.34,Transferencia,3670.9,85.9,3585.0,2025,10,24,20
1021,46,476,178,Distribuidor,2,21.02,Efectivo,213.78,44.94,168.84,2025,1,9,4
1022,40,465,151,Tienda física,17,20.28,Tarjeta,4068.44,825.08,3243.36,2023,7,1,17
1023,53,197,172,Distribuidor,7,18.58,Transferencia,5467.98,1015.95,4452.03,2024,7,3,17
1024,11,351,38,Tienda física,18,4.34,Efectivo,1001.16,43.45,957.71,2023,6,25,4
1025,98,133,84,Online,4,3.78,Paypal,2280.92,86.22,2194.7,2024,1,30,13
1026,83,358,151,Tienda física,16,16.93,Efectivo,3829.12,648.27,3180.85,2024,9,8,22
1027,33,259,128,Online,7,5.98,Paypal,2209.41,132.12,2077.29,2025,7,10,23
1028,45,437,126,Distribuidor,19,14.96,Tarjeta,13497.98,2019.3,11478.68,2025,4,1,19
1029,97,23,45,Distribuidor,15,17.32,Tarjeta,3860.85,668.7,3192.15,2023,2,16,16
1030,66,485,52,Distribuidor,5,10.49,Paypal,3848.2,403.68,3444.52,2025,6,13,11
1031,92,53,80,Online,2,9.68,Paypal,1453.46,140.69,1312.77,2023,8,20,23
1032,40,165,178,Online,9,0.6,Tarjeta,962.01,5.77,956.24,2023,10,4,9
1033,14,202,124,Distribuidor,10,23.07,Efectivo,2763.1,637.45,2125.65,2024,1,22,22
1034,13,458,119,Tienda física,14,23.82,Transferencia,2056.6,489.88,1566.72,2025,6,29,7
1035,66,83,8,Online,2,15.27,Paypal,1140.84,174.21,966.63,2024,8,13,0
1036,10,145,85,Tienda física,18,13.46,Paypal,2850.12,383.63,2466.49,2024,5,10,22
1037,38,85,129,Tienda física,15,19.84,Paypal,4908.9,973.93,3934.97,2023,9,9,16
1038,1,78,8,Distribuidor,12,3.21,Paypal,6845.04,219.73,6625.31,2023,1,10,14
1039,78,457,157,Online,17,12.8,Efectivo,9451.49,1209.79,8241.7,2024,1,30,18
1040,70,366,96,Online,6,2.9,Tarjeta,2190.54,63.53,2127.01,2025,10,18,18
1041,56,1,102,Tienda física,19,4.17,Transferencia,7749.15,323.14,7426.01,2024,6,3,21
1042,56,51,5,Distribuidor,14,3.01,Efectivo,6314.56,190.07,6124.49,2023,7,18,15
1043,54,173,86,Online,13,7.2,Tarjeta,7311.07,526.4,6784.67,2025,5,13,8
1044,86,205,175,Distribuidor,16,22.4,Efectivo,10393.6,2328.17,8065.43,2024,5,8,0
1045,25,260,34,Online,8,7.2,Paypal,1921.92,138.38,1783.54,2024,9,23,15
1046,27,446,193,Tienda física,4,16.59,Efectivo,1508.24,250.22,1258.02,2025,11,16,14
1047,4,449,55,Tienda física,3,11.68,Tarjeta,1468.32,171.5,1296.82,2023,3,31,13
1048,38,369,119,Tienda física,1,12.94,Paypal,146.9,19.01,127.89,2024,1,8,8
1049,95,488,171,Distribuidor,9,7.91,Transferencia,3303.81,261.33,3042.48,2024,9,27,10
1050,16,288,158,Online,7,17.82,Paypal,1272.11,226.69,1045.42,2025,10,6,2
1051,68,34,114,Online,15,10.24,Paypal,7235.7,740.94,6494.76,2023,8,31,16
1052,21,348,145,Distribuidor,19,22.78,Paypal,12979.66,2956.77,10022.89,2025,8,18,4
1053,68,95,26,Distribuidor,17,17.03,Paypal,1073.89,182.88,891.01,2023,3,27,21
1054,49,72,136,Online,10,12.41,Paypal,4361.3,541.24,3820.06,2025,5,25,23
1055,76,39,47,Tienda física,15,22.52,Transferencia,8624.4,1942.21,6682.19,2024,10,9,3
1056,35,154,113,Tienda física,2,14.87,Transferencia,395.54,58.82,336.72,2025,4,12,2
1057,95,250,76,Tienda física,2,0.49,Efectivo,1124.5,5.51,1118.99,2024,5,14,20
1058,59,162,72,Tienda física,10,7.38,Efectivo,6764.9,499.25,6265.65,2024,4,20,18
1059,5,438,89,Distribuidor,12,14.4,Tarjeta,8070.72,1162.18,6908.54,2025,6,3,0
1060,64,118,46,Online,6,20.06,Efectivo,472.26,94.74,377.52,2024,5,11,22
1061,88,259,196,Distribuidor,1,20.25,Transferencia,236.63,47.92,188.71,2025,9,22,1
1062,78,379,33,Distribuidor,6,5.28,Paypal,909.72,48.03,861.69,2024,7,14,0
1063,22,306,1,Distribuidor,19,3.25,Paypal,4910.36,159.59,4750.77,2024,9,20,0
1064,48,268,147,Online,4,20.89,Transferencia,1068.92,223.3,845.62,2025,5,27,14
1065,14,449,31,Tienda física,13,24.11,Transferencia,3483.48,839.87,2643.61,2023,5,13,16
1066,16,54,142,Distribuidor,12,0.71,Efectivo,1716.6,12.19,1704.41,2023,6,8,6
1067,92,236,53,Tienda física,4,17.61,Tarjeta,792.8,139.61,653.19,2025,5,2,2
1068,26,389,48,Tienda física,11,24.17,Paypal,801.9,193.82,608.08,2025,12,16,7
1069,48,478,69,Tienda física,14,20.49,Paypal,11129.44,2280.42,8849.02,2025,11,24,19
1070,68,222,105,Tienda física,11,10.86,Tarjeta,4805.35,521.86,4283.49,2025,1,14,15
1071,9,251,90,Distribuidor,10,23.14,Tarjeta,2014.8,466.22,1548.58,2025,9,16,2
1072,56,313,190,Online,1,23.07,Efectivo,331.14,76.39,254.75,2025,4,17,14
1073,34,401,194,Tienda física,15,7.42,Efectivo,11278.05,836.83,10441.22,2024,5,10,18
1074,4,112,192,Tienda física,8,13.81,Transferencia,1151.92,159.08,992.84,2025,12,6,1
1075,79,255,198,Tienda física,6,11.7,Efectivo,3055.86,357.54,2698.32,2024,11,11,18
1076,13,303,63,Online,2,9.96,Paypal,1252.14,124.71,1127.43,2023,11,16,14
1077,79,407,73,Online,4,3.12,Tarjeta,1915.72,59.77,1855.95,2023,8,15,13
1078,46,207,161,Tienda física,3,23.12,Tarjeta,818.61,189.26,629.35,2024,4,17,11
1079,1,229,169,Online,6,1.9,Transferencia,844.86,16.05,828.81,2024,6,13,4
1080,20,341,89,Online,12,9.41,Tarjeta,8070.72,759.45,7311.27,2025,9,26,7
1081,26,398,176,Distribuidor,13,6.98,Transferencia,5826.34,406.68,5419.66,2024,5,2,10
1082,90,66,13,Tienda física,14,3.58,Efectivo,6345.64,227.17,6118.47,2025,1,15,15
1083,19,75,73,Distribuidor,4,0.29,Paypal,1915.72,5.56,1910.16,2024,2,26,17
1084,11,435,77,Distribuidor,2,7.33,Efectivo,849.48,62.27,787.21,2023,6,27,9
1085,10,103,159,Tienda física,9,2.14,Transferencia,2036.61,43.58,1993.03,2025,8,5,1
1086,62,422,68,Online,15,10.05,Efectivo,4567.35,459.02,4108.33,2023,3,21,21
1087,81,192,98,Online,15,17.29,Paypal,10933.05,1890.32,9042.73,2024,8,13,2
1088,22,252,125,Online,16,20.81,Tarjeta,8023.68,1669.73,6353.95,2025,2,9,12
1089,75,226,102,Tienda física,15,24.85,Tarjeta,6117.75,1520.26,4597.49,2024,4,26,21
1090,98,294,132,Tienda física,3,12.96,Efectivo,1031.91,133.74,898.17,2025,8,22,5
1091,78,306,102,Online,11,24.64,Paypal,4486.35,1105.44,3380.91,2023,12,23,1
1092,50,98,19,Tienda física,14,4.03,Tarjeta,5649.56,227.68,5421.88,2025,11,6,15
1093,68,338,198,Online,4,17.45,Transferencia,2037.24,355.5,1681.74,2025,1,11,3
1094,99,286,82,Tienda física,9,4.35,Transferencia,1376.64,59.88,1316.76,2024,5,1,6
1095,79,335,141,Distribuidor,7,9.49,Efectivo,5319.3,504.8,4814.5,2024,5,27,20
1096,5,347,23,Online,11,3.67,Transferencia,3319.14,121.81,3197.33,2025,5,22,0
1097,14,435,83,Online,3,3.82,Tarjeta,1299.12,49.63,1249.49,2025,2,27,18
1098,34,447,109,Online,11,10.07,Tarjeta,1286.89,129.59,1157.3,2025,7,5,21
1099,94,482,75,Tienda física,11,5.48,Transferencia,5188.59,284.33,4904.26,2023,1,5,9
1100,45,308,129,Distribuidor,15,15.23,Paypal,4908.9,747.63,4161.27,2025,11,8,16
1101,50,249,88,Distribuidor,14,16.62,Efectivo,5432.0,902.8,4529.2,2023,6,4,9
1102,35,166,54,Distribuidor,15,21.84,Transferencia,7372.8,1610.22,5762.58,2023,7,26,22
1103,20,481,199,Tienda física,9,23.89,Tarjeta,983.7,235.01,748.69,2023,10,10,18
1104,8,472,89,Tienda física,5,23.43,Paypal,3362.8,787.9,2574.9,2025,8,29,12
1105,38,335,143,Tienda física,13,20.42,Transferencia,2310.36,471.78,1838.58,2024,6,27,8
1106,43,30,65,Online,16,11.53,Tarjeta,3321.28,382.94,2938.34,2025,11,26,5
1107,81,247,76,Tienda física,1,24.6,Transferencia,562.25,138.31,423.94,2024,4,26,13
1108,78,106,199,Distribuidor,10,1.36,Tarjeta,1093.0,14.86,1078.14,2024,9,28,13
1109,95,51,143,Distribuidor,3,17.5,Tarjeta,533.16,93.3,439.86,2023,1,7,4
1110,33,81,149,Tienda física,12,5.23,Efectivo,7641.24,399.64,7241.6,2024,6,11,3
1111,25,133,147,Tienda física,14,5.4,Transferencia,3741.22,202.03,3539.19,2023,10,10,20
1112,43,285,60,Distribuidor,16,14.18,Efectivo,5646.24,800.64,4845.6,2023,2,14,9
1113,58,388,93,Online,9,1.46,Tarjeta,962.82,14.06,948.76,2023,3,7,14
1114,3,138,161,Distribuidor,8,7.53,Transferencia,2182.96,164.38,2018.58,2025,12,21,6
1115,54,184,49,Distribuidor,3,10.18,Tarjeta,1634.19,166.36,1467.83,2024,9,24,19
1116,49,401,35,Distribuidor,15,6.99,Tarjeta,3381.0,236.33,3144.67,2023,3,10,12
1117,43,330,172,Distribuidor,19,5.55,Efectivo,14841.66,823.71,14017.95,2024,12,15,16
1118,3,273,102,Online,15,11.6,Transferencia,6117.75,709.66,5408.09,2025,5,21,10
1119,75,340,11,Online,9,13.25,Paypal,6355.89,842.16,5513.73,2024,11,7,9
1120,91,472,99,Distribuidor,14,2.98,Tarjeta,5977.58,178.13,5799.45,2024,10,29,16
1121,56,69,200,Online,10,14.15,Paypal,1885.9,266.85,1619.05,2023,7,8,10
1122,98,34,110,Tienda física,10,17.76,Transferencia,4503.8,799.87,3703.93,2023,2,5,11
1123,75,262,74,Distribuidor,7,20.13,Paypal,2532.46,509.78,2022.68,2024,5,9,13
1124,26,53,194,Online,10,23.59,Efectivo,7518.7,1773.66,5745.04,2023,6,11,2
1125,72,450,174,Distribuidor,16,0.51,Paypal,7986.4,40.73,7945.67,2025,3,8,11
1126,84,205,9,Tienda física,2,6.22,Tarjeta,799.82,49.75,750.07,2023,3,2,20
1127,8,126,3,Distribuidor,12,19.77,Paypal,1339.8,264.88,1074.92,2025,11,19,11
1128,78,235,85,Tienda física,12,16.32,Tarjeta,1900.08,310.09,1589.99,2023,11,19,2
1129,94,43,26,Online,5,12.74,Efectivo,315.85,40.24,275.61,2025,3,12,16
1130,2,240,72,Tienda física,15,0.12,Tarjeta,10147.35,12.18,10135.17,2023,1,15,3
1131,53,459,48,Tienda física,1,0.34,Paypal,72.9,0.25,72.65,2024,6,12,9
1132,90,371,194,Distribuidor,13,19.89,Paypal,9774.31,1944.11,7830.2,2024,1,14,14
1133,99,111,198,Online,3,19.67,Tarjeta,1527.93,300.54,1227.39,2023,11,7,2
1134,27,249,156,Tienda física,4,2.1,Paypal,1609.0,33.79,1575.21,2025,11,5,17
1135,56,151,117,Tienda física,16,9.08,Efectivo,10316.64,936.75,9379.89,2024,6,8,11
1136,10,183,154,Online,11,12.46,Efectivo,2760.45,343.95,2416.5,2024,11,19,5
1137,56,336,153,Online,15,2.59,Tarjeta,454.35,11.77,442.58,2023,1,8,21
1138,44,95,12,Distribuidor,13,20.4,Tarjeta,2325.7,474.44,1851.26,2023,4,8,0
1139,94,459,133,Online,17,9.17,Efectivo,3261.28,299.06,2962.22,2024,6,6,7
1140,14,374,48,Online,17,0.22,Paypal,1239.3,2.73,1236.57,2025,1,16,21
1141,81,400,37,Tienda física,17,18.46,Efectivo,9623.36,1776.47,7846.89,2025,6,14,13
1142,58,8,44,Online,13,15.41,Transferencia,7299.89,1124.91,6174.98,2024,5,8,21
1143,51,388,15,Tienda física,8,20.97,Tarjeta,3417.68,716.69,2700.99,2023,5,6,21
1144,9,360,43,Distribuidor,11,3.95,Efectivo,8021.64,316.85,7704.79,2023,2,6,7
1145,12,388,176,Distribuidor,7,4.44,Transferencia,3137.26,139.29,2997.97,2025,4,6,2
1146,27,184,87,Distribuidor,10,22.31,Paypal,5055.4,1127.86,3927.54,2023,11,10,23
1147,38,281,70,Online,12,2.24,Paypal,728.52,16.32,712.2,2025,2,5,11
1148,78,195,46,Online,3,21.46,Transferencia,236.13,50.67,185.46,2023,1,13,19
1149,66,352,108,Online,7,11.2,Tarjeta,3264.45,365.62,2898.83,2024,5,19,0
1150,49,195,123,Tienda física,1,3.76,Paypal,148.92,5.6,143.32,2025,6,7,15
1151,21,155,171,Online,5,12.88,Efectivo,1835.45,236.41,1599.04,2025,10,24,21
1152,27,93,21,Tienda física,11,2.52,Paypal,7481.43,188.53,7292.9,2024,1,3,23
1153,38,160,151,Distribuidor,13,24.3,Transferencia,3111.16,756.01,2355.15,2025,11,21,14
1154,98,434,107,Tienda física,19,4.57,Tarjeta,1112.45,50.84,1061.61,2025,8,22,15
